event_id,user_id,session_id,timestamp,query_text,query_length,search_variant,result_count,latency_ms,top_result_similarity_score
SU00285_4_SESS_U00285_4_0_2,U00285,SESS_U00285_4_0,2026-06-05 15:08:00,ultralight headlmap,2,ai_semantic,8,132.4,0.7032999992370605
SU00286_4_SESS_U00286_4_0_0,U00286,SESS_U00286_4_0,2026-06-05 13:24:00,copmact speaker,2,ai_semantic,8,221.8,0.490200012922287
SU00296_4_SESS_U00296_4_0_0,U00296,SESS_U00296_4_0,2026-06-05 13:53:00,ceramic air fryer,3,ai_semantic,8,146.9,0.8831999897956848
SU00296_4_SESS_U00296_4_0_1,U00296,SESS_U00296_4_0,2026-06-05 14:19:00,somthing for travel,3,ai_semantic,8,215.5,0.3716999888420105
SU00296_4_SESS_U00296_4_0_2,U00296,SESS_U00296_4_0,2026-06-05 10:44:00,personalized mug for the office,5,ai_semantic,8,211.6,0.7756999731063843
SU00303_4_SESS_U00303_4_0_0,U00303,SESS_U00303_4_0,2026-06-05 22:41:00,cheap steel blender,3,ai_semantic,8,239.6,0.6377999782562256
SU00303_4_SESS_U00303_4_0_1,U00303,SESS_U00303_4_0,2026-06-05 18:21:00,best mixing bowl for my mom,6,ai_semantic,8,186.0,0.6524999737739563
SU00307_4_SESS_U00307_4_0_0,U00307,SESS_U00307_4_0,2026-06-05 11:36:00,cheap headlamp,2,legacy,6,85.1,0.4593
SU00308_4_SESS_U00308_4_0_0,U00308,SESS_U00308_4_0,2026-06-05 14:53:00,beanie under 50 dollars,4,ai_semantic,8,152.9,0.6413000226020813
SU00308_4_SESS_U00308_4_0_1,U00308,SESS_U00308_4_0,2026-06-05 12:20:00,winter boots under 50 dollars,5,ai_semantic,8,149.7,0.5630000233650208
SU00308_4_SESS_U00308_4_1_0,U00308,SESS_U00308_4_1,2026-06-05 14:58:00,insulated cleats,2,ai_semantic,8,191.4,0.8313999772071838
SU00308_4_SESS_U00308_4_1_1,U00308,SESS_U00308_4_1,2026-06-05 10:29:00,somthing for hiking,3,ai_semantic,8,166.7,0.5105999708175659
SU00313_4_SESS_U00313_4_0_0,U00313,SESS_U00313_4_0,2026-06-05 15:32:00,somthing for a gift,4,ai_semantic,8,191.8,0.38440001010894775
SU00313_4_SESS_U00313_4_1_0,U00313,SESS_U00313_4_1,2026-06-05 15:42:00,rain coat under 50 dollars,5,ai_semantic,8,196.8,0.5964000225067139
SU00313_4_SESS_U00313_4_1_1,U00313,SESS_U00313_4_1,2026-06-05 15:15:00,breathable running shoes,3,ai_semantic,8,196.7,0.8873999714851379
SU00314_4_SESS_U00314_4_0_0,U00314,SESS_U00314_4_0,2026-06-05 15:59:00,cheap headphnoes,2,ai_semantic,8,107.4,0.4733999967575073
SU00314_4_SESS_U00314_4_0_1,U00314,SESS_U00314_4_0,2026-06-05 20:33:00,knife set,2,ai_semantic,8,179.5,0.7229999899864197
SU00314_4_SESS_U00314_4_0_2,U00314,SESS_U00314_4_0,2026-06-05 19:03:00,non-stick air fryer for travel,5,ai_semantic,8,162.7,0.7578999996185303
SU00318_4_SESS_U00318_4_0_0,U00318,SESS_U00318_4_0,2026-06-05 18:06:00,cheap chargnig cable,3,ai_semantic,8,227.7,0.47440001368522644
SU00321_4_SESS_U00321_4_0_0,U00321,SESS_U00321_4_0,2026-06-05 11:19:00,camp stove under 50 dollars,5,ai_semantic,8,168.4,0.6337000131607056
SU00321_4_SESS_U00321_4_0_1,U00321,SESS_U00321_4_0,2026-06-05 14:40:00,best gift box set for gym,6,ai_semantic,8,212.0,0.6891999840736389
SU00322_4_SESS_U00322_4_0_0,U00322,SESS_U00322_4_0,2026-06-05 19:04:00,cheap jacket,2,legacy,6,97.7,0.5682
SU00322_4_SESS_U00322_4_1_0,U00322,SESS_U00322_4_1,2026-06-05 19:27:00,high-top sneakers for hiking,4,legacy,8,104.3,0.5528
SU00322_4_SESS_U00322_4_1_1,U00322,SESS_U00322_4_1,2026-06-05 16:00:00,compact speaker,2,legacy,8,82.4,0.5516
SU00326_4_SESS_U00326_4_0_0,U00326,SESS_U00326_4_0,2026-06-05 07:12:00,candle engraevd,2,ai_semantic,8,214.0,0.5853000283241272
SU00326_4_SESS_U00326_4_1_0,U00326,SESS_U00326_4_1,2026-06-05 17:46:00,gift desk ornament,3,ai_semantic,8,167.3,0.7340999841690063
SU00330_4_SESS_U00330_4_0_0,U00330,SESS_U00330_4_0,2026-06-05 17:31:00,cheap sneakers,2,ai_semantic,8,181.2,0.6583999991416931
SU00330_4_SESS_U00330_4_0_1,U00330,SESS_U00330_4_0,2026-06-05 16:54:00,somthing for my mom,4,ai_semantic,8,173.8,0.14970000088214874
SU00330_4_SESS_U00330_4_1_0,U00330,SESS_U00330_4_1,2026-06-05 15:44:00,hiking botos,2,ai_semantic,8,172.9,0.4025999903678894
SU00333_4_SESS_U00333_4_0_0,U00333,SESS_U00333_4_0,2026-06-05 17:10:00,somthing for hiking,3,ai_semantic,8,202.6,0.5105999708175659
SU00335_4_SESS_U00335_4_0_0,U00335,SESS_U00335_4_0,2026-06-05 20:03:00,sweater under 50 dollars,4,legacy,7,121.0,0.5525
SU00336_4_SESS_U00336_4_0_0,U00336,SESS_U00336_4_0,2026-06-05 11:35:00,rechargeable webcam for the office,5,legacy,8,68.5,0.5814
SU00336_4_SESS_U00336_4_0_1,U00336,SESS_U00336_4_0,2026-06-05 20:17:00,jacket under 50 dollars,4,legacy,6,84.1,0.521
SU00337_4_SESS_U00337_4_0_0,U00337,SESS_U00337_4_0,2026-06-05 14:26:00,cheap cleats,2,legacy,7,110.3,0.55
SU00343_4_SESS_U00343_4_0_0,U00343,SESS_U00343_4_0,2026-06-05 21:59:00,jackte,1,legacy,0,121.3,
SU00347_4_SESS_U00347_4_0_0,U00347,SESS_U00347_4_0,2026-06-05 16:31:00,webcam under 50 dollars,4,ai_semantic,8,169.0,0.6146000027656555
SU00348_4_SESS_U00348_4_0_0,U00348,SESS_U00348_4_0,2026-06-05 08:04:00,best cookware set for hiking,5,ai_semantic,8,162.2,0.5325999855995178
SU00349_4_SESS_U00349_4_0_0,U00349,SESS_U00349_4_0,2026-06-05 20:51:00,air fryer,2,legacy,6,101.5,0.529
SU00358_4_SESS_U00358_4_0_0,U00358,SESS_U00358_4_0,2026-06-05 17:31:00,camp stove ultrlaight,3,ai_semantic,8,181.0,0.6536999940872192
SU00358_4_SESS_U00358_4_0_1,U00358,SESS_U00358_4_0,2026-06-05 15:32:00,lightweight lofaers,2,ai_semantic,8,212.7,0.53329998254776
SU00358_4_SESS_U00358_4_0_2,U00358,SESS_U00358_4_0,2026-06-05 22:10:00,fleece-lined sweater for the office,5,ai_semantic,8,175.1,0.7799000144004822
SU00362_4_SESS_U00362_4_0_0,U00362,SESS_U00362_4_0,2026-06-05 10:24:00,gift speaker,2,legacy,8,77.9,0.5433
SU00362_4_SESS_U00362_4_0_1,U00362,SESS_U00362_4_0,2026-06-05 18:38:00,hoodie,1,legacy,7,82.0,0.5889
SU00362_4_SESS_U00362_4_1_0,U00362,SESS_U00362_4_1,2026-06-05 08:23:00,handmade mug for travel,4,legacy,8,99.6,0.5731
SU00364_4_SESS_U00364_4_0_0,U00364,SESS_U00364_4_0,2026-06-05 16:36:00,mug,1,legacy,6,112.0,0.471
SU00364_4_SESS_U00364_4_0_1,U00364,SESS_U00364_4_0,2026-06-05 18:35:00,gift headlamp,2,legacy,8,127.0,0.5818
SU00364_4_SESS_U00364_4_1_0,U00364,SESS_U00364_4_1,2026-06-05 16:33:00,gift cadnle,2,legacy,6,76.8,0.5917
SU00366_4_SESS_U00366_4_0_0,U00366,SESS_U00366_4_0,2026-06-05 22:35:00,gitf earbuds,2,legacy,6,106.7,0.5448
SU00366_4_SESS_U00366_4_1_0,U00366,SESS_U00366_4_1,2026-06-05 19:10:00,elegant candle for gym,4,legacy,8,97.9,0.5737
SU00367_4_SESS_U00367_4_0_0,U00367,SESS_U00367_4_0,2026-06-05 08:23:00,gift camp stove,3,ai_semantic,8,146.2,0.758400022983551
SU00367_4_SESS_U00367_4_0_1,U00367,SESS_U00367_4_0,2026-06-05 07:35:00,gitf tent,2,ai_semantic,8,215.5,0.5231000185012817
SU00370_4_SESS_U00370_4_0_0,U00370,SESS_U00370_4_0,2026-06-05 11:59:00,cheap headphones,2,ai_semantic,8,179.2,0.6647999882698059
SU00370_4_SESS_U00370_4_0_1,U00370,SESS_U00370_4_0,2026-06-05 20:21:00,cheap camp stove,3,ai_semantic,8,178.9,0.7470999956130981
SU00371_4_SESS_U00371_4_0_0,U00371,SESS_U00371_4_0,2026-06-05 09:52:00,thermal leggings under 50 dollars,5,ai_semantic,8,188.1,0.7555000185966492
SU00372_4_SESS_U00372_4_0_0,U00372,SESS_U00372_4_0,2026-06-05 13:00:00,charging cable blueototh,3,legacy,6,107.3,0.5122
SU00374_4_SESS_U00374_4_0_0,U00374,SESS_U00374_4_0,2026-06-05 13:24:00,desk ornament handmaed,3,legacy,5,108.3,0.4976
SU00374_4_SESS_U00374_4_1_0,U00374,SESS_U00374_4_1,2026-06-05 16:06:00,winter boots under 50 dollars,5,legacy,8,127.1,0.598
SU00375_4_SESS_U00375_4_0_0,U00375,SESS_U00375_4_0,2026-06-05 14:40:00,earbuds rechargaeble,2,legacy,6,115.2,0.5924
SU00377_4_SESS_U00377_4_0_0,U00377,SESS_U00377_4_0,2026-06-05 14:29:00,keychain,1,ai_semantic,8,175.8,0.8173999786376953
SU00377_4_SESS_U00377_4_1_0,U00377,SESS_U00377_4_1,2026-06-05 19:03:00,chaep air fryer,3,ai_semantic,8,188.8,0.6359000205993652
SU00381_4_SESS_U00381_4_0_0,U00381,SESS_U00381_4_0,2026-06-05 09:16:00,bluetooth charigng cable for rain,5,ai_semantic,8,168.3,0.5026000142097473
SU00382_4_SESS_U00382_4_0_0,U00382,SESS_U00382_4_0,2026-06-05 19:31:00,best hoodie for the office,5,ai_semantic,8,203.7,0.6349999904632568
SU00382_4_SESS_U00382_4_0_1,U00382,SESS_U00382_4_0,2026-06-05 17:45:00,air fryer eletcric,3,ai_semantic,8,165.8,0.7527999877929688
SU00384_4_SESS_U00384_4_0_0,U00384,SESS_U00384_4_0,2026-06-05 16:23:00,noise-cancelling charging cable for my mom,6,ai_semantic,8,219.0,0.7839999794960022
SU00388_4_SESS_U00388_4_0_0,U00388,SESS_U00388_4_0,2026-06-05 10:34:00,hammock weatherproof,2,ai_semantic,8,137.6,0.8823999762535095
SU00391_4_SESS_U00391_4_0_0,U00391,SESS_U00391_4_0,2026-06-05 20:38:00,slip-on witner boots for gym,5,legacy,8,79.0,0.5584
SU00391_4_SESS_U00391_4_0_1,U00391,SESS_U00391_4_0,2026-06-05 12:37:00,sneakers taril,2,legacy,7,115.6,0.5787
SU00392_4_SESS_U00392_4_0_0,U00392,SESS_U00392_4_0,2026-06-05 13:26:00,laofers hig-htop,2,legacy,0,53.4,
SU00396_4_SESS_U00396_4_0_0,U00396,SESS_U00396_4_0,2026-06-05 16:54:00,best candle for hikign,4,legacy,8,62.8,0.585
SU00401_4_SESS_U00401_4_0_0,U00401,SESS_U00401_4_0,2026-06-05 20:00:00,speaker,1,ai_semantic,8,181.1,0.6450999975204468
SU00403_4_SESS_U00403_4_0_0,U00403,SESS_U00403_4_0,2026-06-05 11:37:00,sweater,1,legacy,7,66.5,0.574
SU00406_4_SESS_U00406_4_0_0,U00406,SESS_U00406_4_0,2026-06-05 21:38:00,dishwasher-safe knife set for winter,5,legacy,8,94.4,0.5331
SU00406_4_SESS_U00406_4_0_1,U00406,SESS_U00406_4_0,2026-06-05 12:47:00,sotmhing for gym,3,legacy,8,75.9,0.5851
SU00406_4_SESS_U00406_4_0_2,U00406,SESS_U00406_4_0,2026-06-05 18:26:00,waterproof running shoes,3,legacy,8,92.5,0.5756
SU00410_4_SESS_U00410_4_0_0,U00410,SESS_U00410_4_0,2026-06-05 22:13:00,best headlamp for gym,4,legacy,8,128.1,0.5081
SU00418_4_SESS_U00418_4_0_0,U00418,SESS_U00418_4_0,2026-06-05 07:50:00,charging cable under 50 dollars,5,legacy,6,105.7,0.5915
SU00418_4_SESS_U00418_4_0_1,U00418,SESS_U00418_4_0,2026-06-05 20:44:00,weatherproof backpack,2,legacy,8,95.2,0.5233
SU00421_4_SESS_U00421_4_0_0,U00421,SESS_U00421_4_0,2026-06-05 20:21:00,knife set under 50 dollars,5,legacy,8,104.0,0.5581
SU00423_4_SESS_U00423_4_0_0,U00423,SESS_U00423_4_0,2026-06-05 12:11:00,cheap rian coat,3,legacy,6,75.9,0.5911
SU00424_4_SESS_U00424_4_0_0,U00424,SESS_U00424_4_0,2026-06-05 18:48:00,earbuds under 50 dollars,4,ai_semantic,8,154.7,0.632099986076355
SU00426_4_SESS_U00426_4_0_0,U00426,SESS_U00426_4_0,2026-06-05 11:51:00,minimalist journal for the office,5,legacy,8,96.6,0.5887
SU00426_4_SESS_U00426_4_1_0,U00426,SESS_U00426_4_1,2026-06-05 08:14:00,best running shoes for my mom,6,legacy,8,81.0,0.5707
SU00432_4_SESS_U00432_4_0_0,U00432,SESS_U00432_4_0,2026-06-05 22:46:00,minimalist keychain,2,ai_semantic,8,180.5,0.8758999705314636
SU00432_4_SESS_U00432_4_0_1,U00432,SESS_U00432_4_0,2026-06-05 21:20:00,somthing for gym,3,ai_semantic,8,154.3,0.29350000619888306
SU00433_4_SESS_U00433_4_0_0,U00433,SESS_U00433_4_0,2026-06-05 08:10:00,cheap sleeping bag,3,ai_semantic,8,200.3,0.7495999932289124
SU00437_4_SESS_U00437_4_0_0,U00437,SESS_U00437_4_0,2026-06-05 10:45:00,cheap winter boots,3,legacy,8,79.0,0.5491
SU00444_4_SESS_U00444_4_0_0,U00444,SESS_U00444_4_0,2026-06-05 07:24:00,non-stick blender for travel,4,ai_semantic,8,139.6,0.6966000199317932
SU00444_4_SESS_U00444_4_0_1,U00444,SESS_U00444_4_0,2026-06-05 09:08:00,sleeping bag hevay-duty,3,ai_semantic,8,206.3,0.6970000267028809
SU00444_4_SESS_U00444_4_1_0,U00444,SESS_U00444_4_1,2026-06-05 15:52:00,moisture-wicking thermal leggings,3,ai_semantic,8,241.8,0.8673999905586243
SU00446_4_SESS_U00446_4_0_0,U00446,SESS_U00446_4_0,2026-06-05 21:03:00,trail witner boots,3,legacy,8,97.1,0.5848
SU00446_4_SESS_U00446_4_0_1,U00446,SESS_U00446_4_0,2026-06-05 22:29:00,somthing for the office,4,legacy,8,88.3,0.4827
SU00447_4_SESS_U00447_4_0_0,U00447,SESS_U00447_4_0,2026-06-05 15:21:00,compact speaker,2,legacy,8,47.6,0.5794
SU00451_4_SESS_U00451_4_0_0,U00451,SESS_U00451_4_0,2026-06-05 18:49:00,cheap hiking boots,3,legacy,8,72.7,0.5752
SU00457_4_SESS_U00457_4_0_0,U00457,SESS_U00457_4_0,2026-06-05 09:41:00,toaster under 50 dollars,4,ai_semantic,8,154.0,0.6606000065803528
SU00458_4_SESS_U00458_4_0_0,U00458,SESS_U00458_4_0,2026-06-05 19:21:00,somthing for hiking,3,ai_semantic,8,121.5,0.5105999708175659
SU00458_4_SESS_U00458_4_0_1,U00458,SESS_U00458_4_0,2026-06-05 12:45:00,gift thermal leggings,3,ai_semantic,8,142.0,0.7843000292778015
SU00458_4_SESS_U00458_4_0_2,U00458,SESS_U00458_4_0,2026-06-05 17:20:00,insulated sneakers for camping,4,ai_semantic,8,203.5,0.8310999870300293
SU00460_4_SESS_U00460_4_0_0,U00460,SESS_U00460_4_0,2026-06-05 17:51:00,cheap hoodie,2,legacy,7,59.5,0.5765
SU00463_4_SESS_U00463_4_0_0,U00463,SESS_U00463_4_0,2026-06-05 08:20:00,thermal leggings under 50 dollars,5,ai_semantic,8,121.4,0.7555000185966492
SU00464_4_SESS_U00464_4_0_0,U00464,SESS_U00464_4_0,2026-06-05 15:26:00,cheap cleats,2,ai_semantic,8,156.7,0.7530999779701233
SU00468_4_SESS_U00468_4_0_0,U00468,SESS_U00468_4_0,2026-06-05 13:30:00,hammock under 50 dollars,4,legacy,7,71.2,0.5596
SU00472_4_SESS_U00472_4_0_0,U00472,SESS_U00472_4_0,2026-06-05 10:34:00,jcaket moistrue-wicking,2,legacy,0,49.6,
SU00474_4_SESS_U00474_4_0_0,U00474,SESS_U00474_4_0,2026-06-05 19:43:00,rutsic gift box set,4,legacy,8,39.5,0.5715
SU00475_4_SESS_U00475_4_0_0,U00475,SESS_U00475_4_0,2026-06-05 22:13:00,best tent for gym,4,legacy,8,108.8,0.5825
SU00476_4_SESS_U00476_4_0_0,U00476,SESS_U00476_4_0,2026-06-05 14:36:00,best webcam for travel,4,legacy,8,74.3,0.5603
SU00476_4_SESS_U00476_4_0_1,U00476,SESS_U00476_4_0,2026-06-05 17:12:00,portable power bank for hiking,5,legacy,8,90.3,0.5627
SU00477_4_SESS_U00477_4_0_0,U00477,SESS_U00477_4_0,2026-06-05 14:24:00,cheap mug,2,ai_semantic,8,220.1,0.6538000106811523
SU00477_4_SESS_U00477_4_0_1,U00477,SESS_U00477_4_0,2026-06-05 10:26:00,noise-cancellign webcam for gym,4,ai_semantic,8,143.4,0.6977999806404114
SU00478_4_SESS_U00478_4_0_0,U00478,SESS_U00478_4_0,2026-06-05 11:01:00,somthing for the office,4,legacy,8,116.3,0.5977
SU00478_4_SESS_U00478_4_1_0,U00478,SESS_U00478_4_1,2026-06-05 07:20:00,webcam,1,legacy,6,48.4,0.5604
SU00478_4_SESS_U00478_4_1_1,U00478,SESS_U00478_4_1,2026-06-05 08:06:00,fleece pullover,2,legacy,7,116.2,0.5959
SU00478_4_SESS_U00478_4_1_2,U00478,SESS_U00478_4_1,2026-06-05 08:58:00,cehap earbuds,2,legacy,6,60.3,0.5215
SU00487_4_SESS_U00487_4_0_0,U00487,SESS_U00487_4_0,2026-06-05 16:27:00,somthing for my mom,4,ai_semantic,8,133.0,0.14970000088214874
SU00487_4_SESS_U00487_4_0_1,U00487,SESS_U00487_4_0,2026-06-05 11:28:00,engraved desk ornament,3,ai_semantic,8,190.6,0.8747000098228455
SU00487_4_SESS_U00487_4_1_0,U00487,SESS_U00487_4_1,2026-06-05 20:50:00,somthing for a gift,4,ai_semantic,8,173.7,0.38440001010894775
SU00487_4_SESS_U00487_4_1_1,U00487,SESS_U00487_4_1,2026-06-05 20:22:00,candle under 50 dollars,4,ai_semantic,8,148.2,0.5745999813079834
SU00490_4_SESS_U00490_4_0_0,U00490,SESS_U00490_4_0,2026-06-05 18:37:00,gift speaker,2,legacy,8,84.4,0.581
SU00490_4_SESS_U00490_4_0_1,U00490,SESS_U00490_4_0,2026-06-05 14:21:00,knife set no-nstick,3,legacy,8,74.9,0.5692
SU00490_4_SESS_U00490_4_0_2,U00490,SESS_U00490_4_0,2026-06-05 14:48:00,sleeping bag weatherprfoo,3,legacy,7,56.2,0.5839
SU00490_4_SESS_U00490_4_1_0,U00490,SESS_U00490_4_1,2026-06-05 16:15:00,chepa headlamp,2,legacy,6,133.7,0.5714
SU00502_4_SESS_U00502_4_0_0,U00502,SESS_U00502_4_0,2026-06-05 09:47:00,jacket,1,ai_semantic,8,174.5,0.6549000144004822
SU00503_4_SESS_U00503_4_0_0,U00503,SESS_U00503_4_0,2026-06-05 22:35:00,lightweight jacket for hiking,4,ai_semantic,8,205.3,0.7342000007629395
SU00503_4_SESS_U00503_4_0_1,U00503,SESS_U00503_4_0,2026-06-05 16:41:00,cookware set,2,ai_semantic,8,204.1,0.8016999959945679
SU00504_4_SESS_U00504_4_0_0,U00504,SESS_U00504_4_0,2026-06-05 20:00:00,camp stove heayv-duty,3,legacy,6,102.9,0.5327
SU00507_4_SESS_U00507_4_0_0,U00507,SESS_U00507_4_0,2026-06-05 19:56:00,best camp stove for my mom,6,legacy,8,91.1,0.5963
SU00509_4_SESS_U00509_4_0_0,U00509,SESS_U00509_4_0,2026-06-05 18:36:00,hammock under 50 dollars,4,ai_semantic,8,169.8,0.7077000141143799
SU00511_4_SESS_U00511_4_0_0,U00511,SESS_U00511_4_0,2026-06-05 15:49:00,somthing for rain,3,legacy,8,68.2,0.574
SU00513_4_SESS_U00513_4_0_0,U00513,SESS_U00513_4_0,2026-06-05 12:19:00,power bank,2,ai_semantic,8,203.1,0.7757999897003174
SU00513_4_SESS_U00513_4_0_1,U00513,SESS_U00513_4_0,2026-06-05 18:57:00,best cleats for camping,4,ai_semantic,8,184.0,0.6715999841690063
SU00523_4_SESS_U00523_4_0_0,U00523,SESS_U00523_4_0,2026-06-05 09:20:00,smartwatch,1,ai_semantic,8,184.2,0.7368999719619751
SU00533_4_SESS_U00533_4_0_0,U00533,SESS_U00533_4_0,2026-06-05 15:09:00,backpack under 50 dollars,4,legacy,6,79.0,0.5577
SU00535_4_SESS_U00535_4_0_0,U00535,SESS_U00535_4_0,2026-06-05 12:36:00,slip-on sneakers,2,ai_semantic,8,163.9,0.9063000082969666
SU00536_4_SESS_U00536_4_0_0,U00536,SESS_U00536_4_0,2026-06-05 19:47:00,rain coat under 50 dollars,5,ai_semantic,8,136.0,0.5964000225067139
SU00536_4_SESS_U00536_4_0_1,U00536,SESS_U00536_4_0,2026-06-05 21:48:00,high-top hiking boots for rani,5,ai_semantic,8,175.5,0.7063999772071838
SU00536_4_SESS_U00536_4_0_2,U00536,SESS_U00536_4_0,2026-06-05 16:10:00,compact knfie set,3,ai_semantic,8,166.8,0.483599990606308
SU00539_4_SESS_U00539_4_0_0,U00539,SESS_U00539_4_0,2026-06-05 11:07:00,soft beanie,2,legacy,8,111.3,0.596
SU00541_4_SESS_U00541_4_0_0,U00541,SESS_U00541_4_0,2026-06-05 18:00:00,cheap air fryer,3,legacy,6,80.3,0.5605
SU00547_4_SESS_U00547_4_0_0,U00547,SESS_U00547_4_0,2026-06-05 21:12:00,smartwatch rehcargeable,2,ai_semantic,8,165.7,0.6430000066757202
SU00547_4_SESS_U00547_4_1_0,U00547,SESS_U00547_4_1,2026-06-05 17:16:00,heavy-duty hammock,2,ai_semantic,8,135.2,0.9067999720573425
SU00548_4_SESS_U00548_4_0_0,U00548,SESS_U00548_4_0,2026-06-05 16:17:00,cheap mug,2,legacy,6,102.9,0.516
SU00548_4_SESS_U00548_4_1_0,U00548,SESS_U00548_4_1,2026-06-05 08:50:00,headphones,1,legacy,6,98.5,0.5744
SU00550_4_SESS_U00550_4_0_0,U00550,SESS_U00550_4_0,2026-06-05 12:23:00,gift mug,2,ai_semantic,8,165.3,0.6347000002861023
SU00550_4_SESS_U00550_4_0_1,U00550,SESS_U00550_4_0,2026-06-05 19:01:00,gift camp stove,3,ai_semantic,8,132.8,0.758400022983551
SU00551_4_SESS_U00551_4_0_0,U00551,SESS_U00551_4_0,2026-06-05 08:46:00,minimalist desk ornament,3,ai_semantic,8,172.2,0.9115999937057495
SU00557_4_SESS_U00557_4_0_0,U00557,SESS_U00557_4_0,2026-06-05 11:57:00,waterproof hiknig boots for winter,5,ai_semantic,8,168.3,0.7810999751091003
SU00557_4_SESS_U00557_4_0_1,U00557,SESS_U00557_4_0,2026-06-05 13:23:00,fleece pullover wamr,3,ai_semantic,8,136.4,0.7124000191688538
SU00559_4_SESS_U00559_4_0_0,U00559,SESS_U00559_4_0,2026-06-05 22:23:00,keychain under 50 dollars,4,legacy,6,57.9,0.5266
SU00559_4_SESS_U00559_4_0_1,U00559,SESS_U00559_4_0,2026-06-05 17:36:00,webcam portalbe,2,legacy,6,92.3,0.5839
SU00559_4_SESS_U00559_4_0_2,U00559,SESS_U00559_4_0,2026-06-05 11:35:00,dishwasher-safe knife set,3,legacy,8,63.1,0.4915
SU00559_4_SESS_U00559_4_1_0,U00559,SESS_U00559_4_1,2026-06-05 09:28:00,compatc webcam,2,legacy,6,87.8,0.5203
SU00559_4_SESS_U00559_4_1_1,U00559,SESS_U00559_4_1,2026-06-05 20:44:00,backpack,1,legacy,6,77.1,0.5276
SU00562_4_SESS_U00562_4_0_0,U00562,SESS_U00562_4_0,2026-06-05 16:38:00,best jacket for the office,5,ai_semantic,8,120.4,0.5419999957084656
SU00562_4_SESS_U00562_4_1_0,U00562,SESS_U00562_4_1,2026-06-05 08:47:00,somthing for my mom,4,ai_semantic,8,196.1,0.14970000088214874
SU00563_4_SESS_U00563_4_0_0,U00563,SESS_U00563_4_0,2026-06-05 08:17:00,sneakers trali,2,ai_semantic,8,221.9,0.6626999974250793
SU00563_4_SESS_U00563_4_1_0,U00563,SESS_U00563_4_1,2026-06-05 22:42:00,bluetooth webcam for a gift,5,ai_semantic,8,199.5,0.7409999966621399
SU00564_4_SESS_U00564_4_0_0,U00564,SESS_U00564_4_0,2026-06-05 18:51:00,air fryer eelctric,3,legacy,6,77.6,0.5852
SU00565_4_SESS_U00565_4_0_0,U00565,SESS_U00565_4_0,2026-06-05 21:27:00,cooler haevy-duyt,2,ai_semantic,8,147.1,0.38359999656677246
SU00565_4_SESS_U00565_4_0_1,U00565,SESS_U00565_4_0,2026-06-05 11:28:00,somthing for my mom,4,ai_semantic,8,136.8,0.14970000088214874
SU00565_4_SESS_U00565_4_0_2,U00565,SESS_U00565_4_0,2026-06-05 20:09:00,somthing for gym,3,ai_semantic,8,169.3,0.29350000619888306
SU00572_4_SESS_U00572_4_0_0,U00572,SESS_U00572_4_0,2026-06-05 19:17:00,somthing for gym,3,legacy,8,122.7,0.5935
SU00572_4_SESS_U00572_4_0_1,U00572,SESS_U00572_4_0,2026-06-05 10:20:00,desk ornament rusitc,3,legacy,5,77.8,0.5995
SU00572_4_SESS_U00572_4_1_0,U00572,SESS_U00572_4_1,2026-06-05 11:10:00,gift sandals,2,legacy,8,105.7,0.5925
SU00573_4_SESS_U00573_4_0_0,U00573,SESS_U00573_4_0,2026-06-05 20:15:00,sneakers,1,ai_semantic,8,177.0,0.7318000197410583
SU00578_4_SESS_U00578_4_0_0,U00578,SESS_U00578_4_0,2026-06-05 17:32:00,hammock under 50 dollars,4,ai_semantic,8,211.4,0.7077000141143799
SU00578_4_SESS_U00578_4_0_1,U00578,SESS_U00578_4_0,2026-06-05 13:38:00,steel toaster under 50 dollars,5,ai_semantic,8,168.0,0.6304000020027161
SU00578_4_SESS_U00578_4_0_2,U00578,SESS_U00578_4_0,2026-06-05 16:51:00,thermal leggings windproof,3,ai_semantic,8,174.1,0.9395999908447266
SU00582_4_SESS_U00582_4_0_0,U00582,SESS_U00582_4_0,2026-06-05 21:01:00,deks ornament rustci,3,ai_semantic,8,199.0,0.36899998784065247
SU00582_4_SESS_U00582_4_0_1,U00582,SESS_U00582_4_0,2026-06-05 21:16:00,waterproof sneakers for hiking,4,ai_semantic,8,167.4,0.85589998960495
SU00593_4_SESS_U00593_4_0_0,U00593,SESS_U00593_4_0,2026-06-05 16:15:00,cozy rain coat,3,legacy,8,88.4,0.5791
SU00595_4_SESS_U00595_4_0_0,U00595,SESS_U00595_4_0,2026-06-05 22:17:00,cheap webcam,2,ai_semantic,8,204.6,0.6915000081062317
SU00595_4_SESS_U00595_4_1_0,U00595,SESS_U00595_4_1,2026-06-05 07:46:00,best knife set for winter,5,ai_semantic,8,180.2,0.5672000050544739
SU00597_4_SESS_U00597_4_0_0,U00597,SESS_U00597_4_0,2026-06-05 18:45:00,best journal for my mom,5,ai_semantic,8,107.5,0.5936999917030334
SU00599_4_SESS_U00599_4_0_0,U00599,SESS_U00599_4_0,2026-06-05 21:35:00,somthing for gym,3,legacy,8,78.5,0.5294
SU00599_4_SESS_U00599_4_0_1,U00599,SESS_U00599_4_0,2026-06-05 21:32:00,stainless steel air fryer,4,legacy,8,96.0,0.5653
SU00599_4_SESS_U00599_4_0_2,U00599,SESS_U00599_4_0,2026-06-05 21:23:00,handmade desk ornament for the office,6,legacy,8,112.6,0.552
