event_id,user_id,session_id,timestamp,order_id,product_ids,revenue,search_event_id
PU00603_12_SESS_U00603_12_1,U00603,SESS_U00603_12_1,2026-06-13 07:56:52,OU00603_12_SESS_U00603_12_1,P0051,87.51,SU00603_12_SESS_U00603_12_1
PU00617_12_SESS_U00617_12_1,U00617,SESS_U00617_12_1,2026-06-13 13:22:39,OU00617_12_SESS_U00617_12_1,P0001,38.71,SU00617_12_SESS_U00617_12_1
PU00642_12_SESS_U00642_12_0,U00642,SESS_U00642_12_0,2026-06-13 08:20:23,OU00642_12_SESS_U00642_12_0,P0579,48.35,SU00642_12_SESS_U00642_12_0
PU00653_12_SESS_U00653_12_0,U00653,SESS_U00653_12_0,2026-06-13 17:03:32,OU00653_12_SESS_U00653_12_0,P0183,83.82,SU00653_12_SESS_U00653_12_0
PU00659_12_SESS_U00659_12_0,U00659,SESS_U00659_12_0,2026-06-13 15:29:45,OU00659_12_SESS_U00659_12_0,P0050,76.93,SU00659_12_SESS_U00659_12_0
PU00676_12_SESS_U00676_12_0,U00676,SESS_U00676_12_0,2026-06-13 22:54:30,OU00676_12_SESS_U00676_12_0,P0421,240.6,SU00676_12_SESS_U00676_12_0
PU00698_12_SESS_U00698_12_0,U00698,SESS_U00698_12_0,2026-06-13 16:03:32,OU00698_12_SESS_U00698_12_0,P0072,81.57,SU00698_12_SESS_U00698_12_0
PU00706_12_SESS_U00706_12_0,U00706,SESS_U00706_12_0,2026-06-13 07:47:35,OU00706_12_SESS_U00706_12_0,P0243,138.25,SU00706_12_SESS_U00706_12_0
PU00726_12_SESS_U00726_12_0,U00726,SESS_U00726_12_0,2026-06-13 20:44:55,OU00726_12_SESS_U00726_12_0,P0611,17.43,SU00726_12_SESS_U00726_12_0
PU00748_12_SESS_U00748_12_0,U00748,SESS_U00748_12_0,2026-06-13 16:58:57,OU00748_12_SESS_U00748_12_0,P0002,333.49,SU00748_12_SESS_U00748_12_0
PU00762_12_SESS_U00762_12_0,U00762,SESS_U00762_12_0,2026-06-13 09:04:16,OU00762_12_SESS_U00762_12_0,P0122,198.18,SU00762_12_SESS_U00762_12_0
PU00786_12_SESS_U00786_12_0,U00786,SESS_U00786_12_0,2026-06-13 13:47:35,OU00786_12_SESS_U00786_12_0,P0107,131.96,SU00786_12_SESS_U00786_12_0
PU00003_13_SESS_U00003_13_0,U00003,SESS_U00003_13_0,2026-06-14 17:44:21,OU00003_13_SESS_U00003_13_0,P0016,23.04,SU00003_13_SESS_U00003_13_0
PU00062_13_SESS_U00062_13_0,U00062,SESS_U00062_13_0,2026-06-14 12:31:35,OU00062_13_SESS_U00062_13_0,P0012,175.34,SU00062_13_SESS_U00062_13_0
PU00065_13_SESS_U00065_13_0,U00065,SESS_U00065_13_0,2026-06-14 21:28:20,OU00065_13_SESS_U00065_13_0,P0002,333.49,SU00065_13_SESS_U00065_13_0
PU00067_13_SESS_U00067_13_0,U00067,SESS_U00067_13_0,2026-06-14 19:07:39,OU00067_13_SESS_U00067_13_0,P0121,123.43,SU00067_13_SESS_U00067_13_0
PU00093_13_SESS_U00093_13_0,U00093,SESS_U00093_13_0,2026-06-14 21:34:29,OU00093_13_SESS_U00093_13_0,P0481,122.56,SU00093_13_SESS_U00093_13_0
PU00105_13_SESS_U00105_13_0,U00105,SESS_U00105_13_0,2026-06-14 17:43:41,OU00105_13_SESS_U00105_13_0,P0013,184.81,SU00105_13_SESS_U00105_13_0
PU00134_13_SESS_U00134_13_0,U00134,SESS_U00134_13_0,2026-06-14 19:31:22,OU00134_13_SESS_U00134_13_0,P0157,104.75,SU00134_13_SESS_U00134_13_0
PU00151_13_SESS_U00151_13_0,U00151,SESS_U00151_13_0,2026-06-14 17:20:18,OU00151_13_SESS_U00151_13_0,P0042,113.99,SU00151_13_SESS_U00151_13_0
PU00166_13_SESS_U00166_13_1,U00166,SESS_U00166_13_1,2026-06-14 07:57:28,OU00166_13_SESS_U00166_13_1,P0122,198.18,SU00166_13_SESS_U00166_13_1
PU00175_13_SESS_U00175_13_0,U00175,SESS_U00175_13_0,2026-06-14 07:40:37,OU00175_13_SESS_U00175_13_0,P0368,136.94,SU00175_13_SESS_U00175_13_0
PU00180_13_SESS_U00180_13_0,U00180,SESS_U00180_13_0,2026-06-14 16:48:29,OU00180_13_SESS_U00180_13_0,P0128,190.75,SU00180_13_SESS_U00180_13_0
PU00184_13_SESS_U00184_13_0,U00184,SESS_U00184_13_0,2026-06-14 21:18:17,OU00184_13_SESS_U00184_13_0,P0047,103.84,SU00184_13_SESS_U00184_13_0
PU00221_13_SESS_U00221_13_1,U00221,SESS_U00221_13_1,2026-06-14 16:15:58,OU00221_13_SESS_U00221_13_1,P0262,346.67,SU00221_13_SESS_U00221_13_1
PU00232_13_SESS_U00232_13_0,U00232,SESS_U00232_13_0,2026-06-14 22:47:40,OU00232_13_SESS_U00232_13_0,P0112,49.99,SU00232_13_SESS_U00232_13_0
PU00246_13_SESS_U00246_13_1,U00246,SESS_U00246_13_1,2026-06-14 14:49:37,OU00246_13_SESS_U00246_13_1,P0047,103.84,SU00246_13_SESS_U00246_13_1
PU00254_13_SESS_U00254_13_0,U00254,SESS_U00254_13_0,2026-06-14 20:51:33,OU00254_13_SESS_U00254_13_0,P0018,106.34,SU00254_13_SESS_U00254_13_0
PU00269_13_SESS_U00269_13_0,U00269,SESS_U00269_13_0,2026-06-14 16:48:45,OU00269_13_SESS_U00269_13_0,P0138,215.36,SU00269_13_SESS_U00269_13_0
PU00286_13_SESS_U00286_13_0,U00286,SESS_U00286_13_0,2026-06-14 09:52:53,OU00286_13_SESS_U00286_13_0,P0531,74.66,SU00286_13_SESS_U00286_13_0
PU00313_13_SESS_U00313_13_0,U00313,SESS_U00313_13_0,2026-06-14 12:13:09,OU00313_13_SESS_U00313_13_0,P0281,268.65,SU00313_13_SESS_U00313_13_0
PU00314_13_SESS_U00314_13_0,U00314,SESS_U00314_13_0,2026-06-14 21:44:50,OU00314_13_SESS_U00314_13_0,P0412,285.77,SU00314_13_SESS_U00314_13_0
PU00321_13_SESS_U00321_13_0,U00321,SESS_U00321_13_0,2026-06-14 07:43:27,OU00321_13_SESS_U00321_13_0,P0232,183.38,SU00321_13_SESS_U00321_13_0
PU00330_13_SESS_U00330_13_0,U00330,SESS_U00330_13_0,2026-06-14 22:21:24,OU00330_13_SESS_U00330_13_0,P0473,31.69,SU00330_13_SESS_U00330_13_0
PU00357_13_SESS_U00357_13_0,U00357,SESS_U00357_13_0,2026-06-14 09:36:38,OU00357_13_SESS_U00357_13_0,P0062,67.06,SU00357_13_SESS_U00357_13_0
PU00384_13_SESS_U00384_13_1,U00384,SESS_U00384_13_1,2026-06-14 10:06:31,OU00384_13_SESS_U00384_13_1,P0492,97.58,SU00384_13_SESS_U00384_13_1
PU00405_13_SESS_U00405_13_0,U00405,SESS_U00405_13_0,2026-06-14 10:59:56,OU00405_13_SESS_U00405_13_0,P0298,55.32,SU00405_13_SESS_U00405_13_0
PU00406_13_SESS_U00406_13_0,U00406,SESS_U00406_13_0,2026-06-14 10:31:39,OU00406_13_SESS_U00406_13_0,P0112,49.99,SU00406_13_SESS_U00406_13_0
PU00414_13_SESS_U00414_13_0,U00414,SESS_U00414_13_0,2026-06-14 07:13:52,OU00414_13_SESS_U00414_13_0,P0052,235.91,SU00414_13_SESS_U00414_13_0
PU00416_13_SESS_U00416_13_0,U00416,SESS_U00416_13_0,2026-06-14 18:12:40,OU00416_13_SESS_U00416_13_0,P0218,166.76,SU00416_13_SESS_U00416_13_0
PU00428_13_SESS_U00428_13_0,U00428,SESS_U00428_13_0,2026-06-14 11:03:35,OU00428_13_SESS_U00428_13_0,P0451,275.34,SU00428_13_SESS_U00428_13_0
PU00433_13_SESS_U00433_13_0,U00433,SESS_U00433_13_0,2026-06-14 17:31:45,OU00433_13_SESS_U00433_13_0,P0085,103.63,SU00433_13_SESS_U00433_13_0
PU00447_13_SESS_U00447_13_0,U00447,SESS_U00447_13_0,2026-06-14 11:08:19,OU00447_13_SESS_U00447_13_0,P0155,295.91,SU00447_13_SESS_U00447_13_0
PU00457_13_SESS_U00457_13_0,U00457,SESS_U00457_13_0,2026-06-14 07:29:31,OU00457_13_SESS_U00457_13_0,P0298,55.32,SU00457_13_SESS_U00457_13_0
PU00463_13_SESS_U00463_13_0,U00463,SESS_U00463_13_0,2026-06-14 14:05:39,OU00463_13_SESS_U00463_13_0,P0640,83.48,SU00463_13_SESS_U00463_13_0
PU00473_13_SESS_U00473_13_0,U00473,SESS_U00473_13_0,2026-06-14 21:21:55,OU00473_13_SESS_U00473_13_0,P0044,274.16,SU00473_13_SESS_U00473_13_0
PU00483_13_SESS_U00483_13_0,U00483,SESS_U00483_13_0,2026-06-14 16:49:20,OU00483_13_SESS_U00483_13_0,P0005,49.18,SU00483_13_SESS_U00483_13_0
PU00490_13_SESS_U00490_13_0,U00490,SESS_U00490_13_0,2026-06-14 20:01:43,OU00490_13_SESS_U00490_13_0,P0013,184.81,SU00490_13_SESS_U00490_13_0
PU00519_13_SESS_U00519_13_1,U00519,SESS_U00519_13_1,2026-06-14 09:32:29,OU00519_13_SESS_U00519_13_1,P0002,333.49,SU00519_13_SESS_U00519_13_1
PU00542_13_SESS_U00542_13_0,U00542,SESS_U00542_13_0,2026-06-14 07:57:14,OU00542_13_SESS_U00542_13_0,P0073,25.86,SU00542_13_SESS_U00542_13_0
PU00544_13_SESS_U00544_13_0,U00544,SESS_U00544_13_0,2026-06-14 17:37:57,OU00544_13_SESS_U00544_13_0,P0025,74.94,SU00544_13_SESS_U00544_13_0
PU00545_13_SESS_U00545_13_0,U00545,SESS_U00545_13_0,2026-06-14 14:15:49,OU00545_13_SESS_U00545_13_0,P0308,107.04,SU00545_13_SESS_U00545_13_0
PU00559_13_SESS_U00559_13_0,U00559,SESS_U00559_13_0,2026-06-14 09:25:17,OU00559_13_SESS_U00559_13_0,P0074,151.4,SU00559_13_SESS_U00559_13_0
PU00565_13_SESS_U00565_13_0,U00565,SESS_U00565_13_0,2026-06-14 19:55:37,OU00565_13_SESS_U00565_13_0,P0017,101.71,SU00565_13_SESS_U00565_13_0
PU00582_13_SESS_U00582_13_0,U00582,SESS_U00582_13_0,2026-06-14 18:54:29,OU00582_13_SESS_U00582_13_0,P0050,76.93,SU00582_13_SESS_U00582_13_0
PU00601_13_SESS_U00601_13_0,U00601,SESS_U00601_13_0,2026-06-14 14:26:43,OU00601_13_SESS_U00601_13_0,P0584,125.13,SU00601_13_SESS_U00601_13_0
PU00611_13_SESS_U00611_13_0,U00611,SESS_U00611_13_0,2026-06-14 18:03:55,OU00611_13_SESS_U00611_13_0,P0049,124.81,SU00611_13_SESS_U00611_13_0
PU00618_13_SESS_U00618_13_1,U00618,SESS_U00618_13_1,2026-06-14 17:07:17,OU00618_13_SESS_U00618_13_1,P0001,38.71,SU00618_13_SESS_U00618_13_1
PU00646_13_SESS_U00646_13_0,U00646,SESS_U00646_13_0,2026-06-14 09:22:42,OU00646_13_SESS_U00646_13_0,P0056,139.22,SU00646_13_SESS_U00646_13_0
PU00650_13_SESS_U00650_13_0,U00650,SESS_U00650_13_0,2026-06-14 20:40:08,OU00650_13_SESS_U00650_13_0,P0031,218.53,SU00650_13_SESS_U00650_13_0
PU00654_13_SESS_U00654_13_0,U00654,SESS_U00654_13_0,2026-06-14 12:23:01,OU00654_13_SESS_U00654_13_0,P0149,19.1,SU00654_13_SESS_U00654_13_0
PU00692_13_SESS_U00692_13_1,U00692,SESS_U00692_13_1,2026-06-14 12:11:21,OU00692_13_SESS_U00692_13_1,P0599,38.54,SU00692_13_SESS_U00692_13_1
PU00698_13_SESS_U00698_13_0,U00698,SESS_U00698_13_0,2026-06-14 18:28:42,OU00698_13_SESS_U00698_13_0,P0342,46.82,SU00698_13_SESS_U00698_13_0
PU00715_13_SESS_U00715_13_1,U00715,SESS_U00715_13_1,2026-06-14 09:25:00,OU00715_13_SESS_U00715_13_1,P0002,333.49,SU00715_13_SESS_U00715_13_1
PU00727_13_SESS_U00727_13_0,U00727,SESS_U00727_13_0,2026-06-14 18:50:50,OU00727_13_SESS_U00727_13_0,P0016,23.04,SU00727_13_SESS_U00727_13_0
PU00731_13_SESS_U00731_13_0,U00731,SESS_U00731_13_0,2026-06-14 21:03:35,OU00731_13_SESS_U00731_13_0,P0433,97.31,SU00731_13_SESS_U00731_13_0
PU00731_13_SESS_U00731_13_0,U00731,SESS_U00731_13_0,2026-06-14 15:35:41,OU00731_13_SESS_U00731_13_0,P0048,119.21,SU00731_13_SESS_U00731_13_0
PU00731_13_SESS_U00731_13_1,U00731,SESS_U00731_13_1,2026-06-14 22:39:16,OU00731_13_SESS_U00731_13_1,P0081,78.77,SU00731_13_SESS_U00731_13_1
PU00736_13_SESS_U00736_13_0,U00736,SESS_U00736_13_0,2026-06-14 18:16:34,OU00736_13_SESS_U00736_13_0,P0002,333.49,SU00736_13_SESS_U00736_13_0
PU00763_13_SESS_U00763_13_0,U00763,SESS_U00763_13_0,2026-06-14 08:41:43,OU00763_13_SESS_U00763_13_0,P0188,126.59,SU00763_13_SESS_U00763_13_0
PU00795_13_SESS_U00795_13_1,U00795,SESS_U00795_13_1,2026-06-14 12:35:54,OU00795_13_SESS_U00795_13_1,P0117,73.9,SU00795_13_SESS_U00795_13_1
